,Ligand_Short_Hand_descrip_Tollman Cone Angle/Bite Angle,Ligand_Short_Hand_descrip_Denticity,Ligand_Short_Hand_descrip_Hybridisation,Ligand_Short_Hand_descrip_E (HOMO),Ligand_Short_Hand_descrip_E (LUMO),Ligand_Short_Hand_descrip_Steric Parameter,Ligand_Short_Hand_descrip_Proton Affinity ,Base_Short_Hand_descrip_pKa in Water,Base_Short_Hand_descrip_Organic/Inorganic,Base_Short_Hand_descrip_# of Deprotonations,Solvent_1_Short_Hand_descrip_Polarity of Co-Solvent (PCA1),Solvent_1_Short_Hand_descrip_Polarisability (PCA2),Solvent_1_Short_Hand_descrip_Hydrogen Bonding (PCA3),Solvent_1_Short_Hand_descrip_PCA4*,Reactant_1_Name_6-Bromoquinoline,Reactant_1_Name_6-Iodoquinoline,Reactant_1_Name_6-Quinolineboronic acid pinacol ester,Reactant_1_Name_6-chloroquinoline,Reactant_1_Name_6-quinoline-boronic acid hydrochloride,Reactant_1_Name_6-triflatequinoline,Reactant_1_Name_Potassium quinoline-6-trifluoroborate,"Reactant_2_Name_2a, Boronic Acid","Reactant_2_Name_2b, Boronic Ester","Reactant_2_Name_2c, Trifluoroborate","Reactant_2_Name_2d, Bromide",Product_Yield_PCT_Area_UV
2847,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.185113368883629
2848,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.0906666542323443
2850,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.771262037718349
2852,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.925289663983344
2853,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.318491579295088
2854,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,17.0,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.0350718475053777
2856,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.5857305324677999
2857,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.18110092225316302
2859,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.15745215579989702
2860,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.0729734546571524
2862,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.7622440354629489
2864,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.917637282185701
2865,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.249842117194858
2866,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,10.8,1.0,1.0,0.424405,-1.34983,-1.44861,-1.35114,0,0,0,1,0,0,0,0,1,0,0,0.0514344850139238
2880,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.253391267800029
2881,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.133206136403882
2883,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.139178950610633
2884,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0767713629354787
2886,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.723828332961881
2888,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.8653100856873011
2889,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.169961315834885
2890,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0526135782679675
2892,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.11134590635454099
2893,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.17024995491507
2895,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.324954010344593
2896,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.06251696954397219
2898,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.464988288588876
2900,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.529348424626596
2901,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.244595044579894
2902,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.6,1.0,2.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0058386750442791305
2904,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.042975683053356105
2905,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.163174193822416
2907,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.311837712138121
2908,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0596447605163282
2910,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.568578535603396
2912,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.47979963470239395
2913,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.240776255302199
2914,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.00560305606125589
2916,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.12778903211057
2917,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.1529332694984
2919,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.262538649893708
2920,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0724249243796525
2922,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.404291945086649
2924,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.40456564565183695
2925,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.247112538420999
2926,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0059508730751396096
2928,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0
2929,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.161887481233549
2931,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.140852192885319
2932,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.07583614555221539
2934,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.135319907640115
2936,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.10452581264233
2937,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.21854865986212002
2938,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0737411353086134
2940,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.09537921803776041
2941,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.14959748008031698
2943,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.13095564184075
2944,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.08041335011427311
2946,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.123981992071494
2948,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.111300801891241
2949,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.21355838404611
2950,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,17.0,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0647518145704488
2952,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0584011060215166
2953,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.156966544082588
2955,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.131332444044815
2956,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0818523886426928
2958,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.107537614552375
2960,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0990224675884415
2961,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.22806152527498502
2962,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,10.8,1.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,1,0,0,0.0788061116630647
2976,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.20185935607839903
2977,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.128456037208057
2979,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.210690533833327
2980,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0745025125131147
2982,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.630567027454006
2984,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.589724928690913
2985,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.15368952366778
2986,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0114247002564213
2988,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.211987745133346
2989,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.11907417009049799
2991,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.304880748110243
2992,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0767297495504328
2994,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.359372787401744
2996,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.34163821878954304
2997,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.154328565948889
2998,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0537815028599075
3000,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.233940211864483
3001,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.11677342260852001
3003,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.180669504205091
3004,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0814930684110489
3006,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.14381208000394602
3008,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.161847436904213
3009,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.126909228440322
3010,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0385756078294583
3012,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.1569481779376
3013,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.12043050267999901
3015,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.193495645498422
3016,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0587430749692781
3018,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.604457773137239
3020,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.5175293724064151
3021,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.161295131125156
3022,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.07555981668350259
3024,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.153189390984768
3025,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.11812347096108301
3027,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.214170295948898
3028,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0627505425888356
3030,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.603987888424428
3032,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.608505861657784
3033,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.171836017768633
3034,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0685925842616394
3036,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.17433097354723198
3037,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.092060346046
3039,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.23447496201233498
3040,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0806715497208743
3042,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.600166409624427
3044,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.655352270099713
3045,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.177416235342643
3046,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.08533182056048551
3048,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.15054897026539701
3049,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.11913424953653401
3051,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.221991561321321
3052,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0669607059608773
3054,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.188651287107215
3056,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.16234048860405198
3057,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.147294368192105
3058,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,1,0,0,0.0575063336835041
3085,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,0,1,0,0,0,1,0,0.17903382796436
3086,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,0,1,0,0,0,1,0,0.167577155104904
3088,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,0,1,0,0,0,1,0,0.154482855869851
3089,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,0,1,0,0,0,1,0,0.16579958039852902
3091,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,0,1,0,0,0,1,0,0.156249280875702
3093,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,0,1,0,0,0,1,0,0.168336656142609
3094,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,0,1,0,0,0,1,0,0.193591027066034
